 98CACA001.VUU    .2000000E+00  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 98CACA001.VUU    .2000000E+00  8
 97CACA400.VUU    .7999992E+02  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 97CACA400.VUU    .7999992E+02  8
 95CACA400.VUU   -.9990000E+03  8
  98   5  45   1
 98   80     0  .2000000E+01
 98       0       0       0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   .38020E+01   .85083E+00   .35138E+01   .1616   .0693  -.4806  .9380 1  -1  0
   .11400E+01   .14704E+01   .41697E+01  -.0504  -.0735  -.6426  .9380 1  -1  0
   .59430E+00   .45298E+00   .39517E+01   .1366  -.0173  -.4573  .9380 1  -1  0
   .40172E+01  -.48881E+00   .22731E+01  -.1226  -.0199  -.6944  .9380 1  -1  0
  -.12557E+01   .26732E+01   .34344E+01   .1247  -.0041  -.4126  .9380 1  -1  0
  -.98518E+00  -.12304E+01   .14334E+01  -.0088   .0781  -.6576  .9380 1  -1  0
   .23805E+01  -.38787E+00   .98024E+00   .1928  -.0543  -.6012  .9380 1  -1  0
   .42976E+01  -.12462E+01   .27828E+01   .0796  -.0982  -.6185  .9380 1  -1  0
   .30235E+01   .17136E+01   .15839E+01  -.1254   .0454  -.4411  .9380 1  -1  0
  -.10509E+00   .25713E+01   .23319E+01  -.0098   .1627  -.5609  .9380 1  -1  0
  -.10067E+01  -.28834E+00   .47623E+01  -.0962   .0685  -.5963  .9380 1  -1  0
   .15535E+01   .30279E+01   .33907E+01   .0321  -.0869  -.5467  .9380 1  -1  0
   .14343E+01  -.27391E+01  -.47835E+01  -.0277   .1260   .5681  .9380 2  -1  0
  -.23123E+01   .14158E+01  -.51552E+01  -.1315  -.0999   .4619  .9380 2  -1  0
   .14054E+01   .59473E+00  -.30796E+01  -.0393   .1142   .5965  .9380 2  -1  0
  -.19913E+01  -.22493E+01  -.18310E+01  -.1207   .0617   .4350  .9380 2  -1  0
   .64488E+00   .78657E+00  -.10893E+01  -.0590  -.1284   .5960  .9380 2  -1  0
  -.19497E+01  -.19756E+01  -.58744E+01  -.0778   .0857   .6146  .9380 2  -1  0
  -.12664E+01   .26610E+01  -.21052E+01   .1062  -.1130   .4443  .9380 2  -1  0
  -.13713E+01  -.22107E+01  -.11312E+01  -.0385  -.0033   .5861  .9380 2  -1  0
  -.12785E+01   .26595E+01  -.21301E+01  -.0122  -.1265   .6474  .9380 2  -1  0
   .16834E+00  -.23125E+00  -.63452E+01  -.1767   .0393   .4342  .9380 2  -1  0
  -.17655E+00   .29789E+01  -.53236E+01   .0393  -.0125   .5821  .9380 2  -1  0
  -.26670E+01   .24038E+01  -.23420E+01   .0075  -.0443   .7208  .9380 2  -1  0
  -.30002E+01   .42543E+00  -.10852E+01   .1716  -.0253   .5012  .9380 2  -1  0
  -.33650E+00   .20029E+01  -.30086E+01   .0723   .1042   .6697  .9380 2  -1  0
  -.18947E+01  -.22985E+01  -.19671E+01   .0355   .0609   .4720  .9380 2  -1  0
  -.20177E+00   .13488E+01  -.12344E+01  -.0183  -.0044   .3986  .9380 2  -1  0
  -.18140E+01   .26889E+01  -.37697E+01  -.0507   .0749   .4197  .9380 2  -1  0
  -.18015E+01  -.30699E+01  -.22723E+01  -.0150   .0374   .7018  .9380 2  -1  0
   .18706E+01   .59741E+00  -.19960E+01   .1148  -.0806   .5215  .9380 2  -1  0
  -.29282E+01  -.18508E+01  -.24805E+01  -.0116   .0045   .5048  .9380 2  -1  0
  -.23808E+01  -.13110E+01  -.20862E+01  -.0918   .1453   .6276  .9380 1  -1  0
  -.23192E+01   .18234E+01  -.31435E+01  -.0061   .0769   .5551  .9380 1  -1  0
  -.20791E+01   .96330E+00  -.29820E+01   .0708  -.0237   .7034  .9380 1  -1  0
  -.21102E+01  -.11186E+01  -.49068E+01  -.0550  -.0395   .4752  .9380 1  -1  0
   .82458E+00  -.16191E+01  -.47830E+01  -.0071   .0792   .4459  .9380 1  -1  0
   .66833E+00  -.89512E+00  -.24078E+01   .1336   .0137   .5102  .9380 1  -1  0
