  127    63.329   -28.566497619  8241.867580034   133.590707704     0.062754960     0.107712110     0.000104834     0.000183601    671    -0.000000627      7     274.642     121.969 / 141.352
  128    63.829   -28.566498274  8241.864069621   133.590707698     0.062807377     0.107803902     0.000100937     0.000176781    676    -0.000000581      7     276.503     121.988 / 141.352
  129    64.329   -28.566498881  8241.860689902   133.590707693     0.062857845     0.107892284     0.000097184     0.000170214    681    -0.000000539      7     278.336     122.105 / 141.352
  130    64.829   -28.566499444  8241.857436015   133.590707688     0.062906437     0.107977383     0.000093571     0.000163889    686    -0.000000499      7     280.208     122.051 / 141.352
  131    65.329   -28.566499965  8241.854303278   133.590707684     0.062953221     0.108059320     0.000090091     0.000157799    691    -0.000000463      7     281.984     122.020 / 141.352
  132    65.829   -28.566500447  8241.851287183   133.590707680     0.062998267     0.108138212     0.000086741     0.000151935    696    -0.000000429      7     283.871     121.984 / 141.352
  133    66.329   -28.566500894  8241.848383392   133.590707677     0.063041637     0.108214172     0.000083515     0.000146288    701    -0.000000398      7     285.795     122.008 / 141.352
  134    66.829   -28.566501308  8241.845587725   133.590707675     0.063083394     0.108287309     0.000080409     0.000140851    706    -0.000000369      7     287.850     122.242 / 141.352
  135    67.329   -28.566501692  8241.842896159   133.590707672     0.063123598     0.108357728     0.000077418     0.000135615    711    -0.000000342      7     289.643     122.086 / 141.352
  136    67.829   -28.566502047  8241.840304820   133.590707671     0.063162307     0.108425529     0.000074538     0.000130573    716    -0.000000317      7     291.480     122.016 / 141.352
  137    68.329   -28.566502376  8241.837809978   133.590707669     0.063199576     0.108490809     0.000071766     0.000125718    721    -0.000000294      7     293.404     122.230 / 141.352
  138    68.829   -28.566502680  8241.835408043   133.590707668     0.063235458     0.108553662     0.000069096     0.000121044    726    -0.000000272      7     295.130     122.125 / 141.352
  139    69.329   -28.566502962  8241.833095555   133.590707667     0.063270006     0.108614178     0.000066525     0.000116543    731    -0.000000252      7     297.176     122.098 / 141.352
  140    69.829   -28.566503224  8241.830869186   133.590707666     0.063303268     0.108672444     0.000064050     0.000112209    736    -0.000000234      7     299.184     122.246 / 141.434
  141    70.329   -28.566503466  8241.828725731   133.590707665     0.063335293     0.108728543     0.000061667     0.000108035    741    -0.000000217      7     301.075     122.168 / 141.434
  142    70.829   -28.566503689  8241.826662103   133.590707665     0.063366126     0.108782555     0.000059372     0.000104017    746    -0.000000201      7     302.838     122.117 / 141.434
  143    71.329   -28.566503897  8241.824675330   133.590707665     0.063395812     0.108834559     0.000057163     0.000100148    751    -0.000000186      7     304.870     122.215 / 141.434
  144    71.829   -28.566504089  8241.822762552   133.590707665     0.063424393     0.108884628     0.000055035     0.000096423    756    -0.000000173      7     306.496     122.152 / 141.434
  145    72.329   -28.566504266  8241.820921015   133.590707665     0.063451910     0.108932835     0.000052987     0.000092836    761    -0.000000160      7     308.161     122.188 / 141.434
  146    72.829   -28.566504431  8241.819148065   133.590707665     0.063478404     0.108979248     0.000051015     0.000089382    766    -0.000000148      7     310.407     122.223 / 141.434
  147    73.329   -28.566504583  8241.817441150   133.590707666     0.063503911     0.109023935     0.000049116     0.000086056    771    -0.000000138      7     312.397     122.266 / 141.473
  148    73.829   -28.566504724  8241.815797811   133.590707666     0.063528469     0.109066959     0.000047288     0.000082854    776    -0.000000128      7     314.338     122.324 / 141.473
