  285     2.482   -28.621692672 11085.660378848   107.382882991     0.003097620     0.199976010     0.399895933    25.365020205   1533     1.959249097    147     891.282     552.305 / 672.020
  286     2.490   -28.627118293 11089.764674965   107.050810487     0.006250116     0.388536106     0.403305108    25.112367252   1541     2.824274019    147     895.909     552.371 / 672.020
  287     2.498   -28.632765416 11094.899099464   106.699461022     0.003211590     0.199974213     0.407532065    25.017833441   1546     1.760535466    148     899.411     560.074 / 672.020
  288     2.506   -28.638618265 11101.047603747   106.329024125     0.006468770     0.399204946     0.412674999    25.172987600   1553     1.355808663    148     903.377     559.887 / 672.020
  289     2.514   -28.644658828 11107.295126707   105.941373298     0.003278272     0.199973131     0.419766724    25.519287115   1558     1.148420062    149     906.118     566.977 / 672.020
  290     2.522   -28.650898962 11114.321156739   105.538951904     0.006567176     0.396731513     0.427831617    26.119710065   1566     1.022530529    149     910.828     566.715 / 672.020
  291     2.529   -28.657290052 11122.068789053   105.124929828     0.003275490     0.199973176     0.436774432    26.391244314   1571     0.937227310    150     913.634     574.465 / 672.020
  292     2.537   -28.663924607 11130.601671191   104.692577169     0.006584591     0.360231894     0.446872100    26.409953553   1579     0.873705303    150     918.161     574.617 / 672.020
  293     2.544   -28.670889152 11136.928225336   104.235425418     0.003383634     0.199971375     0.453206801    26.692661733   1584     0.852437944    151     921.444     581.277 / 672.020
  294     2.552   -28.678060903 11144.024558940   103.762821434     0.006778649     0.377002366     0.460399295    27.023198862   1592     0.839900770    151     926.095     581.484 / 672.020
  295     2.559   -28.685444684 11151.082955989   103.274411668     0.003406943     0.199970980     0.467767043    26.771761349   1597     0.840782148    152     929.125     588.445 / 672.020
  296     2.567   -28.693226451 11158.392066293   102.759544078     0.006900624     0.395061387     0.475583641    26.215880850   1605     0.860202474    152     933.969     588.629 / 672.020
  297     2.574   -28.701522894 11165.870494451   102.211648770     0.003627613     0.199967098     0.478433331    25.962126069   1610     0.894564880    153     936.280     595.711 / 672.020
  298     2.582   -28.710132857 11172.259467592   101.638364578     0.007312513     0.393567806     0.472708363    25.245223648   1618     0.952477101    153     940.148     595.410 / 672.020
  299     2.590   -28.719054478 11175.190797856   101.031859631     0.003744277     0.199964948     0.467930735    24.027250356   1623     1.019526454    154     942.711     602.793 / 672.020
  300     2.598   -28.728500635 11179.553046672   100.375496619     0.007638506     0.398726411     0.464247450    23.033346528   1630     1.094499972    154     946.025     598.660 / 672.020
  301     2.607   -28.738461132 11181.859467647    99.668445902     0.004030271     0.199959388     0.461668792    21.941990047   1635     1.178837828    155     948.971     609.980 / 672.020
  302     2.616   -28.749053138 11185.710015883    98.900349362     0.008237371     0.399478519     0.460168843    21.013483936   1642     1.271645021    155     952.800     601.660 / 672.020
  303     2.626   -28.760295865 11180.523600360    98.054033997     0.004378698     0.199952062     0.459870111    19.830283900   1647     1.379195772    156     955.642     611.914 / 672.020
  304     2.636   -28.772436625 11175.255492556    97.127943779     0.009015906     0.372659184     0.460668211    18.186134401   1655     1.499914641    156     960.145     612.027 / 672.020
  305     2.647   -28.785970322 11171.217009008    96.080597603     0.005064523     0.199935866     0.462698405    16.931643876   1660     1.637339280    157     962.961     618.738 / 672.020
  306     2.658   -28.800901993 11168.555864734    94.909845001     0.010527870     0.399500270     0.466112269    15.978167179   1667     1.790881545    157     966.935     618.738 / 672.020
  307     2.671   -28.817234564 11167.312735755    93.613413276     0.005831884     0.199914955     0.471041210    15.252844641   1672     1.958693186    158     969.703     631.641 / 672.020
  308     2.684   -28.834982119 11167.464923473    92.190120082     0.012005146     0.399614647     0.477591203    14.690220452   1679     2.137071361    158     974.119     631.438 / 672.020
  309     2.698   -28.854190112 11168.953373150    90.636766960     0.006498732     0.199894388     0.485873503    14.246240986   1684     2.317585244    159     976.952     638.723 / 672.020
  310     2.712   -28.874935677 11171.696888082    88.948081608     0.013315500     0.399663378     0.496004139    13.890476867   1691     2.465340967    159     980.925     638.547 / 672.020
  311     2.726   -28.897328119 11175.608365794    87.117862375     0.007137094     0.199872614     0.508125829    13.602944611   1696     3.355351617    160     983.765     646.062 / 672.020
  312     2.741   -28.921508218 11180.597727008    85.136387290     0.014602303     0.399659630     0.522405883    13.368962679   1703     3.061374779    160     988.201     646.160 / 672.020
  313     2.756   -28.947651379 11186.579862119    82.994191731     0.007809245     0.199847481     0.539053468    13.178517859   1708     3.348787958    161     990.779     653.449 / 672.020
  314     2.771   -28.975970773 11193.474346555    80.677007064     0.015982791     0.399626631     0.558322292    13.024183495   1715     3.868445266    161     995.490     653.121 / 672.289
  315     2.786   -29.006723326 11201.207596692    78.171640415     0.008565758     0.199816485     0.580526088    12.901455526   1720     3.837171989    162     998.455     660.094 / 679.320
  316     2.802   -29.040223329 11209.713163719    75.459239394     0.017555310     0.399561562     0.606049763    12.790833639   1726     3.993692156    162    1001.704     659.973 / 679.320
  317     2.817   -29.076870025 11218.937664156    72.539920278     0.009465694     0.199775876     0.635233181    12.676194132   1731     4.139104126    163    1004.548     667.371 / 686.379
  318     2.833   -29.117213940 11228.849916339    69.429426411     0.019475443     0.399475554     0.668320088    12.608150648   1738     4.338670617    163    1008.631     667.492 / 686.594
  319     2.849   -29.161721836 11239.387960101    66.121942745     0.010586535     0.199719617     0.705788092    12.565816626   1743     4.624088218    164    1011.801     674.387 / 693.590
  320     2.865   -29.211017675 11250.510991657    62.598590203     0.021802300     0.399323608     0.748117454    12.440829494   1750     4.931425432    164    1016.316     674.652 / 693.742
  321     2.881   -29.266319509 11261.763360918    63.337607691     0.012005124     0.199639367     0.748019138    12.343778050   1755     6.017077061    165    1019.615     681.582 / 700.707
  322     2.897   -29.324945447 11273.855495846    64.059960998     0.024102434     0.399250001     0.747392550    12.257214743   1761    10.271368496    165    1023.117     681.590 / 700.879
  323     2.913   -29.387054139 11286.752526645    64.766143787     0.012172537     0.199629230     0.746247202    12.179707801   1766    11.563576836    166    1026.375     688.898 / 708.125
  324     2.930   -29.452789926 11300.422330752    65.457038517     0.024403288     0.399236569     0.744624883    12.110277400   1772    16.603772539    166    1029.887     689.297 / 708.125
  325     2.946   -29.522452088 11314.843072848    66.133109120     0.012274224     0.199623003     0.742534001    12.049055704   1777    27.209063478    167    1032.999     696.109 / 715.148
  326     2.963   -29.596708461 11329.993569800    66.795164662     0.024575824     0.399225234     0.739990293    11.997081543   1783    61.401313741    167    1036.438     696.484 / 715.180
  327     2.979   -29.676831275 11345.858197263    67.443398241     0.012312772     0.199620629     0.736928079    11.945390465   1788  -659.274699617    168    1039.161     698.004 / 722.484
  328     2.996   -29.757499359 11362.407514207    68.080089887     0.024632000     0.399107511     0.733854763    11.900681406   1795   -59.214214317    168    1043.226     703.133 / 722.652
  329     3.013   -29.843267432 11379.656596915    68.704664507     0.012309605     0.199620825     0.730527973    11.863733561   1800   -33.034114203    169    1046.048     701.285 / 729.457
  330     3.030   -29.934395138 11397.592739319    69.318471452     0.024601429     0.399229791     0.727054421    11.833580602   1806   -23.836304708    169    1049.523     710.316 / 729.641
  331     3.047   -30.031773383 11416.212829372    69.921657336     0.012264860     0.199623579     0.723571993    11.806420871   1811   -19.161620326    170    1052.311     712.246 / 736.688
  332     3.063   -30.136991865 11435.520388819    70.515483734     0.024503143     0.399226820     0.720325949    11.791997629   1818   -16.343080421    170    1056.939     717.195 / 736.688
  333     3.080   -30.253172261 11455.514880308    71.100235001     0.012194469     0.199627891     0.717704212    11.794211094   1823   -14.465186426    171    1059.617     719.625 / 743.574
  334     3.097   -30.387681928 11476.197220239    71.677985655     0.024345801     0.399225559     0.716572412    11.839913504   1830   -13.129692702    171    1063.348     724.434 / 743.719
  335     3.114   -30.563244670 11497.563466372    72.248215383     0.012082244     0.199634715     0.718886382    12.082536864   1835   -12.108801652    172    1066.124     731.148 / 750.371
  336     3.131   -30.863803120 11519.989530337    69.886126532     0.024054432     0.367796939     0.761295203    12.370743824   1843   -12.126211105    172    1070.613     730.832 / 750.391
  337     3.147   -31.251785135 11541.954154793    70.374068060     0.012284754     0.199622356     0.768449589    13.106594968   1848   -11.261514713    173    1073.601     738.816 / 757.488
  338     3.162   -31.598669347 11562.912261713    70.844198449     0.023994937     0.395623154     0.762882829    13.334396707   1856   -10.467720483    173    1078.026     738.504 / 757.547
  339     3.177   -31.501232289 11583.894381582    68.791819024     0.011423649     0.199673484     0.779459040    12.575039151   1861   -10.945297798    174    1081.325     746.082 / 764.773
  340     3.193   -31.708589524 11606.200920942    69.227573657     0.023694247     0.371020632     0.763184178    12.059499189   1870    -9.953840064    174    1086.308     746.082 / 764.773
  341     3.210   -31.543668312 11629.435582083    69.641440886     0.012631710     0.199600701     0.735685463    11.738965465   1875    -9.627241258    175    1089.128     752.699 / 771.883
  342     3.227   -31.541374582 11654.257047572    70.041844982     0.025147473     0.398467570     0.714593720    11.655401138   1883    -9.066475855    175    1093.591     752.797 / 772.109
  343     3.244   -31.609304184 11680.088773014    70.428332917     0.012239037     0.199625164     0.697095176    11.618574033   1888    -7.952126352    176    1096.610     755.703 / 779.008
  344     3.261   -31.717363816 11707.412737159    68.396359000     0.024367982     0.367788516     0.716031654    11.536285153   1896   -10.951584431    176    1100.915     759.922 / 779.184
  345     3.278   -31.859132305 11734.859406898    68.694520836     0.012389715     0.199615869     0.703129353    11.601092905   1901    -8.952929712    177    1103.795     766.719 / 786.215
  346     3.295   -32.070781144 11763.065908935    68.979239494     0.024491635     0.399068170     0.694596668    11.801457813   1908    -8.313874844    177    1107.867     767.258 / 786.453
  347     3.312   -32.216607781 11791.815499117    67.157525926     0.011751035     0.199654485     0.709942215    11.819504329   1913    -8.124063603    178    1110.844     774.262 / 793.637
  348     3.329   -32.362953442 11820.534527733    67.376152728     0.023594652     0.370526665     0.698052371    12.331916704   1921    -7.630935428    178    1115.955     774.754 / 793.645
  349     3.345   -32.617372737 11849.190684074    67.511309500     0.011302975     0.199680351     0.698381165    12.529772860   1926    -7.031290183    179    1119.600     776.211 / 800.379
  350     3.361   -32.778031292 11878.267255785    65.934308983     0.022553639     0.363212717     0.718727931    12.226623429   1934    -6.654158417    179    1124.433     776.395 / 800.555
  351     3.378   -32.807422680 11907.090057699    65.951153848     0.011736508     0.199655339     0.680796739    12.177849444   1939    -6.190396042    180    1127.460     783.312 / 807.812
  352     3.394   -33.197704438 11937.029823723    65.861185067     0.022912924     0.397257802     0.650024969    12.003105006   1947    -4.835716932    180    1132.259     788.559 / 807.812
  353     3.411   -32.844751795 11968.255697554    65.668277450     0.010815100     0.199707370     0.644090957    11.601147950   1952    -5.605208436    181    1135.269     785.984 / 814.758
  354     3.428   -32.763378083 12001.456494700    65.352407220     0.021910749     0.398431536     0.633670331    11.474812433   1960    -5.606382519    181    1139.881     787.379 / 815.039
  355     3.445   -32.788644014 12035.898910717    64.937147522     0.011027742     0.199695741     0.621494339    11.457579953   1965    -5.329633726    182    1143.067     798.195 / 821.996
  356     3.463   -32.849754077 12071.803561323    63.949923507     0.021970074     0.370586488     0.629422097    11.379062618   1973    -5.195638620    182    1147.675     796.254 / 822.035
  357     3.480   -32.928264392 12108.159777638    63.466116630     0.011045926     0.199694736     0.616802685    11.394085655   1978    -4.779610174    183    1150.731     804.820 / 829.125
  358     3.498   -33.015998722 12145.366445302    62.914538093     0.021856611     0.399380588     0.604514192    11.408987619   1984    -4.310732457    183    1153.900     804.855 / 829.125
  359     3.515   -33.110211864 12183.439935515    62.309572994     0.010582313     0.199719840     0.592433672    11.422277906   1989    -3.774362015    184    1156.708     817.445 / 836.148
  360     3.533   -33.209378097 12222.396103478    61.656172400     0.020941508     0.399441499     0.580487879    11.433285493   1995    -3.146001409    184    1160.129     817.191 / 836.398
  361     3.550   -33.312695575 12262.266306931    60.961285381     0.010141287     0.199742720     0.568617248    11.439279055   2000    -2.384164002    185    1163.201     824.488 / 843.453
  362     3.568   -33.419791497 12303.623950983    60.270148091     0.020175226     0.372159160     0.574572740    11.391875445   2008    -1.701398556    185    1167.540     824.500 / 843.656
  363     3.585   -33.532517060 12345.532710893    59.535101195     0.010074606     0.199746095     0.562993805    11.394512249   2013    -0.428992732    186    1170.514     831.473 / 850.602
  364     3.603   -33.648405025 12388.465845855    58.763982759     0.019944240     0.399495093     0.551489368    11.392684328   2019     1.417903618    186    1173.981     831.461 / 850.695
  365     3.620   -33.767315407 12432.475879095    57.960291982     0.009670142     0.199766084     0.540074122    11.384935381   2024     4.437065318    187    1177.291     838.605 / 857.816
  366     3.638   -33.889069676 12477.615869359    57.125084879     0.019146843     0.399532565     0.528794975    11.369074526   2030    10.481763616    187    1180.788     838.918 / 857.953
  367     3.655   -34.013663613 12523.962649502    56.262108758     0.009292294     0.199784017     0.517717427    11.342344369   2035    29.660605227    188    1183.505     841.988 / 864.852
  368     3.673   -34.141069211 12571.601840415    55.373074844     0.018411574     0.399560091     0.506954348    11.301374232   2041  -324.942736533    188    1187.236     845.906 / 865.070
  369     3.691   -34.271433217 12620.653024052    54.464530038     0.008962539     0.199799081     0.496661758    11.244168354   2046   -35.598416818    189    1190.718     853.316 / 872.227
  370     3.708   -34.404901338 12671.247153840    53.541026470     0.017787919     0.399561315     0.487073235    11.173580302   2052   -21.434324508    189    1194.181     853.090 / 872.305
  371     3.726   -34.541713789 12723.526916858    52.616519908     0.008710030     0.199810248     0.478469582    11.103901129   2057   -16.305267040    190    1196.815     860.219 / 879.305
  372     3.744   -34.681955399 12777.565486281    51.699795556     0.017332454     0.399516526     0.471111905    11.055559597   2064   -13.614481104    190    1200.484     860.312 / 879.469
  373     3.762   -34.825507134 12833.336725001    50.807010918     0.008514897     0.199818659     0.465034144    11.038215223   2069   -11.945098540    191    1203.441     867.246 / 886.504
  374     3.781   -34.972110558 12890.734439932    49.936170767     0.016943588     0.399563305     0.460001307    11.043749983   2076   -10.810716616    191    1207.523     867.500 / 886.602
  375     3.799   -35.121576134 12949.686636101    49.087861018     0.008323310     0.199826731     0.455651320    11.061935585   2081    -9.993096328    192    1210.726     874.633 / 893.527
  376     3.817   -35.273799459 13010.165320541    48.253773509     0.016554503     0.399637748     0.451695811    11.086598745   2087    -9.377604616    192    1214.146     874.766 / 893.766
  377     3.835   -35.428742846 13072.186348469    47.431432759     0.008141746     0.199834211     0.447943276    11.115269143   2092    -8.897751404    193    1217.352     881.668 / 901.023
  378     3.853   -35.586370266 13135.777081840    46.617136318     0.016195164     0.399663867     0.444284736    11.146840868   2098    -8.513004970    193    1220.946     881.742 / 901.066
  379     3.871   -35.746669224 13200.980489606    45.809772520     0.007965167     0.199841327     0.440654821    11.180962232   2103    -8.197402952    194    1224.155     889.016 / 908.168
  380     3.888   -35.909610344 13267.838954069    45.008343249     0.015841280     0.399679671     0.437019983    11.217390100   2109    -7.933756126    194    1227.450     888.988 / 908.168
  381     3.906   -36.075183674 13336.404041415    44.212509160     0.007785923     0.199848391     0.433359447    11.256091369   2114    -7.710241837    195    1230.346     896.457 / 915.238
  382     3.924   -36.243361908 13406.724301450    43.422323178     0.015480214     0.399694074     0.429665290    11.296957120   2120    -7.518513006    195    1233.937     896.117 / 915.254
  383     3.942   -36.414137061 13478.856225512    42.637758842     0.007601248     0.199855500     0.425932264    11.340003904   2125    -7.352507197    196    1237.106     903.016 / 922.418
  384     3.959   -36.587485118 13552.852605156    41.859266905     0.015107976     0.399708368     0.422161478    11.385143270   2131    -7.207723137    196    1240.496     903.180 / 922.578
  385     3.977   -36.763401126 13628.774053181    41.086933156     0.007410913     0.199862649     0.418353399    11.432397399   2136    -7.080754989    197    1243.405     894.570 / 926.516
  386     3.994   -36.941865415 13706.677135873    40.321347907     0.014724743     0.399722694     0.414512348    11.481676966   2142    -6.968970114    197    1246.839     894.473 / 926.516
  387     4.012   -37.122876871 13786.626418345    39.562620009     0.007215714     0.199869791     0.410640897    11.533001195   2147    -6.870315747    198    1249.651     901.145 / 926.516
  388     4.029   -37.306420854 13868.682140098    38.811367030     0.014332339     0.399736986     0.406744340    11.586275023   2153    -6.783150773    198    1252.643     907.090 / 926.516
  389     4.046   -37.492500651 13952.912808089    38.067677384     0.007016818     0.199876873     0.402825887    11.641512802   2158    -6.706168568    199    1255.691     913.574 / 933.016
  390     4.064   -37.681107124 14039.382327713    37.332141593     0.013933174     0.399751139     0.398890865    11.698612412   2164    -6.638292477    199    1258.744     914.277 / 933.016
  391     4.081   -37.872248379 14128.163167181    36.604804274     0.006815495     0.199883839     0.394942489    11.757582834   2169    -6.578654707    200    1261.686     920.941 / 940.148
  392     4.098   -38.065921129 14219.322899663    35.886199983     0.013529783     0.399765047     0.390985702    11.818314389   2175    -6.526518725    200    1265.044     921.148 / 940.242
  393     4.115   -38.262138636 14312.937960018    35.176316068     0.006612989     0.199890641     0.387023430    11.880810427   2180    -6.481288881    201    1267.957     928.211 / 947.324
  394     4.131   -38.460903739 14409.079568272    34.475614536     0.013124619     0.399778616     0.383060050    11.944953299   2186    -6.442443324    201    1271.416     928.211 / 947.527
  395     4.148   -38.662235152 14507.828099924    33.784017505     0.006410460     0.199897239     0.379098068    12.010740345   2191    -6.409562831    202    1274.365     935.285 / 954.457
  396     4.165   -38.866142073 14609.258365714    33.101904617     0.012719949     0.399791767     0.375141222    12.078045398   2197    -6.382266338    202    1277.778     935.480 / 954.613
  397     4.181   -39.072648950 14713.454618331    32.429128385     0.006208958     0.199903599     0.371191545    12.146859177   2202    -6.360253391    203    1280.623     942.543 / 961.676
  398     4.198   -39.281771566 14820.495165285    31.765980547     0.012317813     0.399804438     0.367252124    12.217046249   2208    -6.343238241    203    1283.928     942.547 / 961.801
  399     4.214   -39.493540396 14930.468036271    31.112242391     0.006009412     0.199909697     0.363324511    12.288589858   2213    -6.331003039    204    1287.186     950.164 / 969.035
  400     4.230   -39.707978049 15043.454907728    30.468115409     0.011920004     0.399816585     0.359411165    12.361344426   2219    -6.323328322    204    1290.798     949.762 / 969.035
  401     4.247   -39.925121362 15159.547455068    29.833310546     0.005812626     0.199915516     0.355513176    12.435284717   2224    -6.320055379    205    1294.912     956.746 / 975.184
  402     4.263   -40.145000053 15278.830570512    29.207939535     0.011528074     0.399828178     0.351632422    12.510254148   2230    -6.321011936    205    1298.277     957.301 / 976.047
  403     4.279   -40.367657716 15401.399421964    28.591646431     0.005619288     0.199921043     0.347769573    12.586218010   2235    -6.326082759    206    1301.260     963.953 / 983.055
  404     4.295   -40.593131522 15527.341950694    27.984456549     0.011143343     0.399839200     0.343925991    12.663008109   2241    -6.335129910    206    1304.796     964.055 / 983.375
  405     4.310   -40.821472293 15656.756653168    27.385953342     0.005429977     0.199926275     0.340101986    12.740579516   2246    -6.348070951    207    1307.759     971.312 / 990.383
  406     4.326   -41.052725075 15789.734352536    26.796082111     0.010766917     0.399849644     0.336298489    12.818752330   2252    -6.364793495    207    1311.269     971.391 / 990.480
  407     4.342   -41.286948468 15926.376710779    26.214375132     0.005245172     0.199931209     0.332515527    12.897471151   2257    -6.385240521    208    1314.834       0.000 / 997.352
  408     4.357   -41.524195894 16066.777278071    25.640707383     0.010399709     0.399859515     0.328753695    12.976545049   2263    -6.409319163    208    1318.620       0.000 / 997.352
  409     4.373   -41.764534357 16211.040729979    25.074572682     0.005065266     0.199935847     0.325012836    13.055908626   2268    -6.436992686    209    1322.364       0.000 / 1003.863
  410     4.388   -42.008026222 16359.263211752    24.515788663     0.010042463     0.399868822     0.321293321    13.135361561   2274    -6.468183650    209    1326.008       0.000 / 1005.207
  411     4.403   -42.254747591 16511.552279025    23.963826477     0.004890573     0.199940197     0.317594913    13.214829795   2279    -6.502872063    210    1328.708       0.000 / 1012.297
  412     4.418   -42.504770389 16668.006570001    23.418462236     0.009695779     0.399877580     0.313917883    13.294106306   2285    -6.540993203    210    1332.237       0.000 / 1012.297
  413     4.433   -42.758180541 16828.736408350    22.879162458     0.004721346     0.199944264     0.310262029    13.373110627   2290    -6.582541405    211    1335.540       0.000 / 1017.742
  414     4.448   -43.015060177 16993.842854897    22.345679323     0.009360129     0.399885804     0.306627636    13.451632717   2296    -6.627462971    211    1339.657       0.000 / 1018.957
  415     4.463   -43.275505780 17163.438908813    21.817493456     0.004557781     0.199948060     0.303014651    13.529588792   2301    -6.675764941    212    1345.645       0.000 / 1024.934
  416     4.478   -43.539610327 17337.628011247    21.294350739     0.009035884     0.399893513     0.299423479    13.606770283   2307    -6.727403667    212    1352.536       0.000 / 1024.934
  417     4.493   -43.807481561 17516.525756536    20.775763278     0.004400030     0.199951593     0.295854308    13.683093829   2312    -6.782397814    213    1358.658       0.000 / 1031.820
  418     4.507   -44.079223915 17700.237942392    20.261486260     0.008723328     0.399900725     0.292307743    13.758357326   2318    -6.840713276    213    1367.581       0.000 / 1031.836
  419     4.522   -44.354957044 17888.882678465    19.751077071     0.004248208     0.199954877     0.288784280    13.832481913   2323    -6.902379594    214    1375.681       0.000 / 1038.961
  420     4.536   -44.634797382 18082.568099846    19.244311882     0.008422673     0.399907458     0.285284767    13.905277048   2329    -6.967371963    214    1378.911       0.000 / 1039.828
  421     4.550   -44.918877067 18281.414738198    18.740801910     0.004102396     0.199957921     0.281810037    13.976672413   2334    -7.035730218    215    1381.823       0.000 / 1045.902
  422     4.565   -45.207325007 18485.533035779    18.240350909     0.008134069     0.399913727     0.278361192    14.046493774   2340    -7.107438709    215    1385.075       0.000 / 1047.852
  423     4.579   -45.500286295 18695.045826782    17.742626605     0.003962648     0.199960740     0.274939400    14.114682953   2345    -7.182547033    216    1388.997       0.000 / 1053.676
  424     4.593   -45.797902710 18910.065805851    17.247461794     0.007857609     0.399919551     0.271545992    14.181085990   2351    -7.261048527    216    1393.377       0.000 / 1053.676
  425     4.607   -46.100332679 19130.717955940    16.754578088     0.003828991     0.199963344     0.268182439    14.245659651   2356    -7.343002014    217    1399.649       0.000 / 1060.402
  426     4.621   -46.407731171 19357.117136537    16.263834615     0.007593332     0.399924947     0.264850264    14.308273104   2362    -7.428409549    217    1408.953       0.000 / 1060.402
  427     4.635   -46.720270245 19589.390289965    15.775000448     0.003701424     0.199965746     0.261551196    14.368899835   2367    -7.517338617    218    1416.797       0.000 / 1068.070
  428     4.649   -47.038118324 19827.654319031    15.287955726     0.007341227     0.399929933     0.258286903    14.427433717   2373    -7.609799614    218    1427.944       0.000 / 1068.070
  429     4.663   -47.361461340 20072.037905891    14.802508614     0.003579923     0.199967958     0.255059327    14.483865617   2378    -7.705868095    219    1437.175       0.000 / 1074.703
  430     4.677   -47.690481389 20322.659846388    14.318553966     0.007101233     0.399934528     0.251870241    14.538114427   2384    -7.805562315    219    1447.833       0.000 / 1074.715
  431     4.691   -48.025378490 20579.650323403    13.835930415     0.003464444     0.199969992     0.248721761    14.590188026   2389    -7.908965300    220    1460.936       0.000 / 1081.406
  432     4.704   -48.366348619 20843.129856522    13.354541530     0.006873254     0.399938752     0.245615741    14.640029512   2395    -8.016102603    220    1480.941       0.000 / 1082.172
  433     4.718   -48.713606080 21113.229883770    12.874248724     0.003354927     0.199971859     0.242554445    14.687662554   2400    -8.127064132    221    1486.774       0.000 / 1089.023
  434     4.732   -49.067360943 21390.072472017    12.394959353     0.006657163     0.399942628     0.239539791    14.733052759   2406    -8.241882116    221    1489.128       0.000 / 1090.773
  435     4.745   -49.427842009 21673.790075755    11.916551483     0.003251304     0.199973571     0.236574180    14.776237738   2411    -8.360652782    222    1490.990       0.000 / 1097.793
  436     4.759   -49.795273672 21964.506137430    11.438932679     0.006452823     0.399946174     0.233659597    14.817203286   2417    -8.483414379    222    1493.117       0.000 / 1097.926
  437     4.772   -50.169899468 22262.353908219    10.961993252     0.003153504     0.199975137     0.230798576    14.855998716   2422    -8.610268902    223    1495.089       0.000 / 1105.055
  438     4.786   -50.551958373 22567.458049808    10.485638699     0.006260099     0.399949413     0.227993174    14.892627319   2428    -8.741259945    223    1497.328       0.000 / 1105.168
  439     4.799   -50.941708925 22879.952418937    10.009768731     0.003061467     0.199976567     0.225246060    14.927147690   2433    -8.876494743    224    1499.138       0.000 / 1112.277
  440     4.813   -51.339404970 23199.962764166     9.534285569     0.006078874     0.399952363     0.222559376    14.959577767   2439    -9.016021543    224    1501.481       0.000 / 1112.277
  441     4.826   -51.745320353 23527.623392547     9.059096749     0.002975147     0.199977870     0.219935929    14.989982997   2444    -9.159952302    225    1503.427       0.000 / 1119.434
  442     4.839   -52.159724105 23863.061037390     8.584100777     0.005909066     0.399955044     0.217377952    15.018393131   2450    -9.308339218    225    1505.616       0.000 / 1119.473
  443     4.853   -52.582905712 24206.410341351     8.109212376     0.002894520     0.199979053     0.214888387    15.044878158   2455    -9.461298458    226    1507.509       0.000 / 1126.617
  444     4.866   -53.015149732 24557.798954536     7.634326392     0.005750639     0.399957470     0.212469561    15.069476947   2461    -9.618885459    226    1509.576       0.000 / 1126.742
  445     4.879   -53.456761650 24917.361783326     7.159364729     0.002819586     0.199980124     0.210124540    15.092261925   2466    -9.781220090    227    1511.534       0.000 / 1133.586
  446     4.892   -53.908041913 25285.227362538     6.684218887     0.005603611     0.399959659     0.207855733    15.113278611   2472    -9.948360302    227    1513.704       0.000 / 1133.836
  447     4.906   -54.369312381 25661.530833400     6.208818342     0.002750377     0.199981088     0.205666308    15.132600029   2477   -10.120429154    228    1515.563       0.000 / 1140.949
  448     4.919   -54.840889755 26046.401618926     5.733051654     0.005468058     0.399961622     0.203558732    15.150276160   2483   -10.297486392    228    1517.899       0.000 / 1141.023
  449     4.932   -55.323112658 26439.975107603     5.256856466     0.002686952     0.199981950     0.201536234    15.166379063   2488   -10.479657743    229    1519.741       0.000 / 1148.203
  450     4.945   -55.816314413 26842.381647620     4.780118791     0.005344114     0.399963373     0.199601299    15.180961295   2494   -10.667004019    229    1522.005       0.000 / 1148.238
  451     4.958   -56.320850788 27253.756925163     4.302785126     0.002629399     0.199982715     0.197757164    15.194092686   2499   -10.859653108    230    1523.968       0.000 / 1155.301
  452     4.972   -56.837072090 27674.232280443     3.824739243     0.005231966     0.399964920     0.196006276    15.205826784   2505   -11.057666156    230    1526.146       0.000 / 1155.547
  453     4.985   -57.365351597 28103.943781216     3.345937190     0.002577828     0.199983386     0.194351805    15.216230201   2510   -11.261172704    231    1527.972       0.000 / 1162.555
  454     4.998   -57.906056947 28543.023851500     2.866260696     0.005131842     0.399966272     0.192796086    15.225356188   2516   -11.470233512    231    1530.072       0.000 / 1162.695
  455     5.011   -58.459579276 28991.609052160     2.385676021     0.002532363     0.199983967     0.191342139    15.233267409   2521   -11.684979282    232    1532.029       0.000 / 1169.539
  456     5.024   -59.026303864 29449.833001615     1.904062928     0.005043999     0.399967437     0.189992098    15.240015808   2527   -11.905469678    232    1534.748       0.000 / 1169.691
  457     5.037   -59.606640023 29917.832886248     1.421398486     0.002493138     0.199984460     0.188748733    15.245659599   2532   -12.131836094    233    1536.502       0.000 / 1176.832
  458     5.050   -60.200990955 30395.743640931     0.937560453     0.004968704     0.399968420     0.187613884    15.250248657   2538   -12.364136411    233    1538.839       0.000 / 1176.918
  459     5.063   -60.809784425 30883.703222921     0.452537226     0.002460284     0.199984867     0.186589964    15.253836457   2543   -12.602502277    234    1540.729       0.000 / 1184.125
  460     5.077   -61.433441794 31381.848008279    -0.033795605     0.004906210     0.399969226     0.185678417    15.256470270   2549   -12.846989127    234    1542.899       0.000 / 1184.125
  461     5.090   -62.072409508 31890.316874043    -0.521437910     0.002433914     0.199985190     0.184881198    15.258198724   2554   -13.097728475    235    1544.718       0.000 / 1191.172
  462     5.103   -62.727127273 32409.247754041    -1.010516555     0.004856737     0.399969859     0.184199257    15.259066163   2560   -13.354772673    235    1547.174       0.000 / 1191.172
  463     5.116   -63.398060394 32938.780585903    -1.501019449     0.002414117     0.199985430     0.183633993    15.259116422   2565   -13.618252770    236    1549.061       0.000 / 1198.184
