   97    48.323   -28.806227937 23178.769806041   168.360409904     0.010479461     0.017493341     0.000348018     0.000585341    547    -0.000006606      7    1501.582     752.656 / 917.301
   98    48.823   -28.806235014 23178.755338768   168.360409836     0.010653470     0.017786010     0.000337662     0.000567972    551    -0.000006219      7    1511.256     742.312 / 917.301
   99    49.323   -28.806241676 23178.741304640   168.360409772     0.010822301     0.018069994     0.000327610     0.000551111    555    -0.000005855      7    1520.938     711.094 / 917.355
  100    49.823   -28.806247948 23178.727690777   168.360409712     0.010986106     0.018345547     0.000317854     0.000534742    559    -0.000005512      7    1530.204     762.875 / 917.355
  101    50.323   -28.806253853 23178.714484678   168.360409656     0.011145033     0.018612916     0.000308385     0.000518853    563    -0.000005189      7    1540.627     756.176 / 917.355
  102    50.823   -28.806259412 23178.701674207   168.360409603     0.011299226     0.018872341     0.000299195     0.000503429    567    -0.000004884      7    1550.271     756.176 / 917.355
  103    51.323   -28.806264645 23178.689247587   168.360409553     0.011448823     0.019124054     0.000290275     0.000488457    571    -0.000004598      7    1560.645     756.176 / 917.355
  104    51.823   -28.806269570 23178.677193385   168.360409506     0.011593961     0.019368280     0.000281619     0.000473924    575    -0.000004328      7    1570.189     757.062 / 917.531
  105    52.323   -28.806274207 23178.665500505   168.360409461     0.011734770     0.019605241     0.000273217     0.000459818    579    -0.000004074      7    1579.937     760.160 / 917.949
  106    52.823   -28.806278571 23178.654158178   168.360409420     0.011871379     0.019835148     0.000265064     0.000446127    583    -0.000003835      7    1590.522     759.734 / 917.949
  107    53.323   -28.806282679 23178.643155952   168.360409381     0.012003911     0.020058210     0.000257152     0.000432838    587    -0.000003610      7    1600.999     757.949 / 918.109
  108    53.823   -28.806286546 23178.632483684   168.360409344     0.012132487     0.020274628     0.000249473     0.000419941    591    -0.000003397      7    1610.633     759.316 / 918.109
  109    54.323   -28.806290186 23178.622131529   168.360409309     0.012257223     0.020484597     0.000242022     0.000407423    595    -0.000003198      7    1620.733     759.305 / 918.109
  110    54.823   -28.806293612 23178.612089933   168.360409277     0.012378234     0.020688307     0.000234791     0.000395274    599    -0.000003010      7    1629.905     758.641 / 918.109
  111    55.323   -28.806296836 23178.602349625   168.360409246     0.012495630     0.020885943     0.000227775     0.000383484    603    -0.000002833      7    1639.501     757.949 / 918.109
  112    55.823   -28.806299870 23178.592901608   168.360409217     0.012609517     0.021077684     0.000220966     0.000372042    607    -0.000002666      7    1649.048     744.445 / 918.109
  113    56.323   -28.806302726 23178.583737150   168.360409190     0.012720000     0.021263703     0.000214359     0.000360938    611    -0.000002509      7    1658.296     751.371 / 918.109
